real_accuracy,synth_accuracy
0.5188909066749346,0.49399831687115203
0.5139743987243655,0.49789608894007176
0.5145944988262391,0.5032555255348363
0.5153474775213713,0.5160561633520839
0.5218142357266244,0.5004650750764051
0.5166762634539576,0.5867032821012534
0.5141072773176242,0.5014838109580546
0.5167205563183771,0.5001993178898879
0.5200425211498427,0.49811755326216944
0.5167205563183771,0.49811755326216944
